flight_date,departure_scheduled,departure_estimated,airline_name,flight_number,flight_iata,flight_icao,flight_status,departure_airport,departure_iata,departure_icao,departure_terminal,arrival_airport,arrival_iata,arrival_icao,arrival_scheduled,arrival_estimated
8/25/2021,2021-08-25T09:35:00+00:00,2021-08-25T09:35:00+00:00,China Eastern Airlines,4037,MU4037,CES4037,landed,Lijiang,LJG,ZPLJ,T1,Gonggar/Lhasa,LXA,ZULS,2021-08-25T12:05:00+00:00,2021-08-25T12:05:00+00:00
8/25/2021,2021-08-25T16:00:00+00:00,2021-08-25T16:00:00+00:00,Xiamen Airlines,5090,MF5090,CXA5090,scheduled,Dunhuang,DNH,ZLDH,NA,Xining,XNN,ZLXN,2021-08-25T17:20:00+00:00,2021-08-25T17:20:00+00:00
8/25/2021,2021-08-25T19:20:00+00:00,2021-08-25T19:20:00+00:00,Xiamen Airlines,3325,MF3325,CXA3325,scheduled,Shanghai Hongqiao International,SHA,ZSSS,2,Chongqing Jiangbei International,CKG,ZUCK,2021-08-25T22:20:00+00:00,2021-08-25T22:20:00+00:00
8/25/2021,2021-08-25T16:00:00+00:00,2021-08-25T16:00:00+00:00,China Southern Airlines,9184,CZ9184,CSN9184,scheduled,Dunhuang,DNH,ZLDH,NA,Xining,XNN,ZLXN,2021-08-25T17:20:00+00:00,2021-08-25T17:20:00+00:00
8/25/2021,2021-08-25T09:45:00+00:00,2021-08-25T09:45:00+00:00,Thai Airways International,7204,TG7204,THA7204,scheduled,Zurich,ZRH,LSZH,NA,Vienna International,VIE,LOWW,2021-08-25T11:00:00+00:00,2021-08-25T11:00:00+00:00
8/25/2021,2021-08-25T03:50:00+00:00,2021-08-25T03:50:00+00:00,China Airlines,5998,CI5998,CAL5998,scheduled,Chongqing Jiangbei International,CKG,ZUCK,T3,Taiwan Taoyuan International (Chiang Kai Shek International),TPE,RCTP,2021-08-25T08:20:00+00:00,2021-08-25T08:20:00+00:00
8/25/2021,2021-08-25T10:55:00+00:00,2021-08-25T10:55:00+00:00,Nok Air,777,DD777,NOK777,scheduled,Nakhon Si Thammarat,NST,VTSF,NA,Utapao,UTP,VTBU,2021-08-25T12:05:00+00:00,2021-08-25T12:05:00+00:00
8/25/2021,2021-08-25T10:20:00+00:00,2021-08-25T10:20:00+00:00,SkyUp Airlines,491,PQ491,SQP491,active,Boryspil (Borispol),KBP,UKBB,D,Istanbul Airport,IST,LTFM,2021-08-25T12:25:00+00:00,2021-08-25T12:25:00+00:00
8/25/2021,2021-08-25T06:00:00+00:00,2021-08-25T06:00:00+00:00,Chengdu Airlines,7050,EU7050,UEA7050,active,Xianyang,XIY,ZLXY,3,Shuangliu,CTU,ZUUU,2021-08-25T07:40:00+00:00,2021-08-25T07:40:00+00:00
8/25/2021,2021-08-25T09:50:00+00:00,2021-08-25T09:50:00+00:00,Air France,4242,AF4242,AFR4242,scheduled,Orly,ORY,LFPO,2,Poretta,BIA,LFKB,2021-08-25T11:30:00+00:00,2021-08-25T11:30:00+00:00
8/25/2021,2021-08-25T08:00:00+00:00,2021-08-25T08:00:00+00:00,Xiamen Airlines,1162,MF1162,CXA1162,unknown,Hangzhou,HGH,ZSHC,NA,Shenzhen,SZX,ZGSZ,2021-08-25T10:10:00+00:00,2021-08-25T10:10:00+00:00
8/25/2021,2021-08-25T04:25:00+00:00,2021-08-25T04:25:00+00:00,LAM,7601,TM7601,LAM7601,landed,Dubai,DXB,OMDB,1,Bole International,ADD,HAAB,2021-08-25T07:40:00+00:00,2021-08-25T07:40:00+00:00
8/25/2021,2021-08-25T12:40:00+00:00,2021-08-25T12:40:00+00:00,SpiceJet,163,SG163,SEJ163,scheduled,Chhatrapati Shivaji International (Sahar International),BOM,VABB,2,Bajpe,IXE,VOML,2021-08-25T14:25:00+00:00,2021-08-25T14:25:00+00:00
8/25/2021,2021-08-25T15:50:00+00:00,2021-08-25T15:50:00+00:00,Ryanair,5083,FR5083,RYR5083,scheduled,Macedonia International,SKG,LGTS,NA,Paphos International Airport,PFO,LCPH,2021-08-25T17:40:00+00:00,2021-08-25T17:40:00+00:00
8/25/2021,2021-08-25T15:45:00+00:00,2021-08-25T15:45:00+00:00,Aegean Airlines,530,A3530,AEE530,scheduled,Macedonia International,SKG,LGTS,NA,Frankfurt International Airport,FRA,EDDF,2021-08-25T17:25:00+00:00,2021-08-25T17:25:00+00:00
8/25/2021,2021-08-25T15:45:00+00:00,2021-08-25T15:45:00+00:00,TAP Air Portugal,7405,TP7405,TAP7405,scheduled,Macedonia International,SKG,LGTS,NA,Frankfurt International Airport,FRA,EDDF,2021-08-25T17:25:00+00:00,2021-08-25T17:25:00+00:00
8/25/2021,2021-08-25T15:45:00+00:00,2021-08-25T15:45:00+00:00,Lufthansa,5929,LH5929,DLH5929,scheduled,Macedonia International,SKG,LGTS,NA,Frankfurt International Airport,FRA,EDDF,2021-08-25T17:25:00+00:00,2021-08-25T17:25:00+00:00
8/25/2021,2021-08-25T15:45:00+00:00,2021-08-25T15:45:00+00:00,Air Baltic,5415,BT5415,BTI5415,scheduled,Macedonia International,SKG,LGTS,NA,Frankfurt International Airport,FRA,EDDF,2021-08-25T17:25:00+00:00,2021-08-25T17:25:00+00:00
8/25/2021,2021-08-25T15:15:00+00:00,2021-08-25T15:15:00+00:00,TAROM,276,RO276,ROT276,scheduled,Macedonia International,SKG,LGTS,NA,Henri Coanda International,OTP,LROP,2021-08-25T16:50:00+00:00,2021-08-25T16:50:00+00:00
8/25/2021,2021-08-25T15:15:00+00:00,2021-08-25T15:15:00+00:00,Air France,6617,AF6617,AFR6617,scheduled,Macedonia International,SKG,LGTS,NA,Henri Coanda International,OTP,LROP,2021-08-25T16:50:00+00:00,2021-08-25T16:50:00+00:00
8/25/2021,2021-08-25T15:15:00+00:00,2021-08-25T15:15:00+00:00,Ryanair,5335,FR5335,RYR5335,scheduled,Macedonia International,SKG,LGTS,NA,Souda,CHQ,LGSA,2021-08-25T16:30:00+00:00,2021-08-25T16:30:00+00:00
8/25/2021,2021-08-25T08:40:00+00:00,2021-08-25T08:40:00+00:00,American Airlines,8503,AA8503,AAL8503,active,Barajas,MAD,LEMD,4,Frankfurt International Airport,FRA,EDDF,2021-08-25T11:25:00+00:00,2021-08-25T11:25:00+00:00
8/25/2021,2021-08-25T16:00:00+00:00,2021-08-25T16:00:00+00:00,Yakutia,786,R3786,SYL786,scheduled,Nalchik,NAL,URMN,NA,Vnukovo,VKO,UUWW,2021-08-25T18:30:00+00:00,2021-08-25T18:30:00+00:00
8/25/2021,2021-08-25T15:35:00+00:00,2021-08-25T15:35:00+00:00,Pobeda,6902,DP6902,PBD6902,scheduled,Nalchik,NAL,URMN,NA,Sheremetyevo International,SVO,UUEE,2021-08-25T18:05:00+00:00,2021-08-25T18:05:00+00:00
8/25/2021,2021-08-25T15:35:00+00:00,2021-08-25T15:35:00+00:00,Aeroflot,5037,SU5037,AFL5037,scheduled,Nalchik,NAL,URMN,NA,Sheremetyevo International,SVO,UUEE,2021-08-25T18:05:00+00:00,2021-08-25T18:05:00+00:00
8/25/2021,2021-08-25T10:05:00+00:00,2021-08-25T10:05:00+00:00,Aerolineas Argentinas,1917,AR1917,ARG1917,scheduled,Islas Malvinas Argentinas International,USH,SAWH,NA,Aeroparque Jorge Newbery,AEP,SABE,2021-08-25T13:25:00+00:00,2021-08-25T13:25:00+00:00
8/25/2021,2021-08-25T17:45:00+00:00,2021-08-25T17:45:00+00:00,China Southern Airlines,4915,CZ4915,CSN4915,cancelled,Shanghai Pudong International,PVG,ZSPD,2,Yinchuan,INC,ZLIC,2021-08-25T20:55:00+00:00,2021-08-25T20:55:00+00:00
8/25/2021,2021-08-25T17:45:00+00:00,2021-08-25T17:45:00+00:00,China Eastern Airlines,3680,MU3680,CES3680,cancelled,Shanghai Pudong International,PVG,ZSPD,2,Yinchuan,INC,ZLIC,2021-08-25T20:55:00+00:00,2021-08-25T20:55:00+00:00
8/25/2021,2021-08-25T17:45:00+00:00,2021-08-25T17:45:00+00:00,Air China LTD,3213,CA3213,CCA3213,cancelled,Shanghai Pudong International,PVG,ZSPD,2,Yinchuan,INC,ZLIC,2021-08-25T20:55:00+00:00,2021-08-25T20:55:00+00:00
8/25/2021,2021-08-25T18:10:00+00:00,2021-08-25T18:10:00+00:00,Xiamen Airlines,1591,MF1591,CXA1591,cancelled,Beijing Daxing International Airport,PKX,ZBAD,NA,Yinchuan,INC,ZLIC,2021-08-25T20:25:00+00:00,2021-08-25T20:25:00+00:00
8/25/2021,2021-08-25T18:15:00+00:00,2021-08-25T18:15:00+00:00,Air China LTD,1263,CA1263,CCA1263,cancelled,Beijing Capital International,PEK,ZBAA,3,Yinchuan,INC,ZLIC,2021-08-25T20:25:00+00:00,2021-08-25T20:25:00+00:00
8/25/2021,2021-08-25T18:15:00+00:00,2021-08-25T18:15:00+00:00,Shenzhen Airlines,1263,ZH1263,CSZ1263,cancelled,Beijing Capital International,PEK,ZBAA,3,Yinchuan,INC,ZLIC,2021-08-25T20:25:00+00:00,2021-08-25T20:25:00+00:00
8/25/2021,2021-08-25T18:15:00+00:00,2021-08-25T18:15:00+00:00,United Airlines,7444,UA7444,UAL7444,cancelled,Beijing Capital International,PEK,ZBAA,3,Yinchuan,INC,ZLIC,2021-08-25T20:25:00+00:00,2021-08-25T20:25:00+00:00
8/25/2021,2021-08-25T18:20:00+00:00,2021-08-25T18:20:00+00:00,Shenzhen Airlines,4051,ZH4051,CSZ4051,scheduled,Chongqing Jiangbei International,CKG,ZUCK,3,Yinchuan,INC,ZLIC,2021-08-25T20:15:00+00:00,2021-08-25T20:15:00+00:00
8/25/2021,2021-08-25T18:20:00+00:00,2021-08-25T18:20:00+00:00,Shandong Airlines,4487,SC4487,CDG4487,scheduled,Chongqing Jiangbei International,CKG,ZUCK,3,Yinchuan,INC,ZLIC,2021-08-25T20:15:00+00:00,2021-08-25T20:15:00+00:00
8/25/2021,2021-08-25T12:15:00+00:00,2021-08-25T12:15:00+00:00,Green Africa Airways,325,Q9325,GWG325,scheduled,Sam Mbakwe International,QOW,DNIM,NA,Murtala Muhammed,LOS,DNMM,2021-08-25T13:45:00+00:00,2021-08-25T13:45:00+00:00
8/25/2021,2021-08-25T13:20:00+00:00,2021-08-25T13:20:00+00:00,Lufthansa,756,LH756,DLH756,scheduled,Frankfurt International Airport,FRA,EDDF,1,Chhatrapati Shivaji International (Sahar International),BOM,VABB,2021-08-26T01:20:00+00:00,2021-08-26T01:20:00+00:00
8/25/2021,2021-08-25T06:00:00+00:00,2021-08-25T06:00:00+00:00,Xiamen Airlines,9342,MF9342,CXA9342,landed,Guglielmo Marconi,BLQ,LIPE,NA,Schiphol,AMS,EHAM,2021-08-25T07:55:00+00:00,2021-08-25T07:55:00+00:00
8/25/2021,2021-08-25T19:45:00+00:00,2021-08-25T19:45:00+00:00,China Southern Airlines,4824,CZ4824,CSN4824,scheduled,NA,NBS,ZYBS,T1,Changchun,CGQ,ZYCC,2021-08-25T20:40:00+00:00,2021-08-25T20:40:00+00:00
8/25/2021,2021-08-25T19:45:00+00:00,2021-08-25T19:45:00+00:00,Tibet Airlines,7032,TV7032,TBA7032,scheduled,NA,NBS,ZYBS,T1,Changchun,CGQ,ZYCC,2021-08-25T20:40:00+00:00,2021-08-25T20:40:00+00:00
8/25/2021,2021-08-25T08:00:00+00:00,2021-08-25T08:00:00+00:00,FedEx,816,FX816,FDX816,scheduled,Charlotte Douglas,CLT,KCLT,NA,Memphis International,MEM,KMEM,2021-08-25T08:26:00+00:00,2021-08-25T08:26:00+00:00
8/25/2021,2021-08-25T08:00:00+00:00,2021-08-25T08:00:00+00:00,Delta Air Lines,4039,DL4039,DAL4039,scheduled,Charlotte Douglas,CLT,KCLT,NA,Minneapolis - St. Paul International,MSP,KMSP,2021-08-25T09:49:00+00:00,2021-08-25T09:49:00+00:00
8/25/2021,2021-08-25T08:00:00+00:00,2021-08-25T08:00:00+00:00,WestJet,7784,WS7784,WJA7784,scheduled,Charlotte Douglas,CLT,KCLT,NA,Minneapolis - St. Paul International,MSP,KMSP,2021-08-25T09:49:00+00:00,2021-08-25T09:49:00+00:00
8/25/2021,2021-08-25T08:00:00+00:00,2021-08-25T08:00:00+00:00,United Airlines,6011,UA6011,UAL6011,scheduled,Charlotte Douglas,CLT,KCLT,NA,Washington Dulles International,IAD,KIAD,2021-08-25T09:23:00+00:00,2021-08-25T09:23:00+00:00
8/25/2021,2021-08-25T08:00:00+00:00,2021-08-25T08:00:00+00:00,ANA,7153,NH7153,ANA7153,scheduled,Charlotte Douglas,CLT,KCLT,NA,Washington Dulles International,IAD,KIAD,2021-08-25T09:23:00+00:00,2021-08-25T09:23:00+00:00
8/25/2021,2021-08-25T08:00:00+00:00,2021-08-25T08:00:00+00:00,Copa Airlines,2173,CM2173,CMP2173,scheduled,Charlotte Douglas,CLT,KCLT,NA,Washington Dulles International,IAD,KIAD,2021-08-25T09:23:00+00:00,2021-08-25T09:23:00+00:00
8/25/2021,2021-08-25T08:00:00+00:00,2021-08-25T08:00:00+00:00,Air Canada,3593,AC3593,ACA3593,scheduled,Charlotte Douglas,CLT,KCLT,NA,Washington Dulles International,IAD,KIAD,2021-08-25T09:23:00+00:00,2021-08-25T09:23:00+00:00
8/25/2021,2021-08-25T07:41:00+00:00,2021-08-25T07:41:00+00:00,Delta Air Lines,1545,DL1545,DAL1545,scheduled,Charlotte Douglas,CLT,KCLT,NA,Detroit Metropolitan Wayne County,DTW,KDTW,2021-08-25T09:25:00+00:00,2021-08-25T09:25:00+00:00
8/25/2021,2021-08-25T07:35:00+00:00,2021-08-25T07:35:00+00:00,American Airlines,511,AA511,AAL511,scheduled,Charlotte Douglas,CLT,KCLT,NA,Philadelphia International,PHL,KPHL,2021-08-25T09:17:00+00:00,2021-08-25T09:17:00+00:00
8/25/2021,2021-08-25T07:30:00+00:00,2021-08-25T07:30:00+00:00,American Airlines,9978,AA9978,AAL9978,scheduled,Charlotte Douglas,CLT,KCLT,NA,Roanoke Regional Airport,ROA,KROA,2021-08-25T08:35:00+00:00,2021-08-25T08:35:00+00:00
8/25/2021,2021-08-25T07:30:00+00:00,2021-08-25T07:30:00+00:00,United Airlines,1654,UA1654,UAL1654,scheduled,Charlotte Douglas,CLT,KCLT,NA,George Bush Intercontinental,IAH,KIAH,2021-08-25T08:55:00+00:00,2021-08-25T08:55:00+00:00
8/25/2021,2021-08-25T07:30:00+00:00,2021-08-25T07:30:00+00:00,Air New Zealand,6443,NZ6443,ANZ6443,scheduled,Charlotte Douglas,CLT,KCLT,NA,George Bush Intercontinental,IAH,KIAH,2021-08-25T08:55:00+00:00,2021-08-25T08:55:00+00:00
8/25/2021,2021-08-25T07:30:00+00:00,2021-08-25T07:30:00+00:00,ANA,7059,NH7059,ANA7059,scheduled,Charlotte Douglas,CLT,KCLT,NA,George Bush Intercontinental,IAH,KIAH,2021-08-25T08:55:00+00:00,2021-08-25T08:55:00+00:00
8/25/2021,2021-08-25T07:15:00+00:00,2021-08-25T07:15:00+00:00,Delta Air Lines,794,DL794,DAL794,scheduled,Charlotte Douglas,CLT,KCLT,NA,Salt Lake City International,SLC,KSLC,2021-08-25T09:44:00+00:00,2021-08-25T09:44:00+00:00
8/25/2021,2021-08-25T12:25:00+00:00,2021-08-25T12:25:00+00:00,Loganair,637,LM637,LOG637,scheduled,Ronaldsway,IOM,EGNS,NA,Birmingham International Airport,BHX,EGBB,2021-08-25T13:20:00+00:00,2021-08-25T13:20:00+00:00
8/25/2021,2021-08-25T14:30:00+00:00,2021-08-25T14:30:00+00:00,SunExpress,9185,XQ9185,SXS9185,scheduled,Ferit Melen Airport,VAN,LTCI,NA,Adnan Menderes Airport,ADB,LTBJ,2021-08-25T16:55:00+00:00,2021-08-25T16:55:00+00:00
8/25/2021,2021-08-25T15:00:00+00:00,2021-08-25T15:00:00+00:00,Kenya Airways,608,KQ608,KQA608,scheduled,Jomo Kenyatta International,NBO,HKJK,1D,Moi International,MBA,HKMO,2021-08-25T16:00:00+00:00,2021-08-25T16:00:00+00:00
8/25/2021,2021-08-25T15:00:00+00:00,2021-08-25T15:00:00+00:00,Etihad Airways,4048,EY4048,ETD4048,scheduled,Jomo Kenyatta International,NBO,HKJK,1D,Moi International,MBA,HKMO,2021-08-25T16:00:00+00:00,2021-08-25T16:00:00+00:00
8/25/2021,2021-08-25T14:45:00+00:00,2021-08-25T14:45:00+00:00,Jambojet,8654,JM8654,JMA8654,scheduled,Jomo Kenyatta International,NBO,HKJK,1D,Kisumu,KIS,HKKI,2021-08-25T15:45:00+00:00,2021-08-25T15:45:00+00:00
8/25/2021,2021-08-25T14:45:00+00:00,2021-08-25T14:45:00+00:00,Kenya Airways,8654,KQ8654,KQA8654,scheduled,Jomo Kenyatta International,NBO,HKJK,1D,Kisumu,KIS,HKKI,2021-08-25T15:45:00+00:00,2021-08-25T15:45:00+00:00
8/25/2021,2021-08-25T14:30:00+00:00,2021-08-25T14:30:00+00:00,African Express Airways,803,XU803,AXK803,scheduled,Jomo Kenyatta International,NBO,HKJK,1A,Entebbe,EBB,HUEN,2021-08-25T15:25:00+00:00,2021-08-25T15:25:00+00:00
8/25/2021,2021-08-25T14:20:00+00:00,2021-08-25T14:20:00+00:00,Kenya Airways,414,KQ414,KQA414,scheduled,Jomo Kenyatta International,NBO,HKJK,1A,Entebbe,EBB,HUEN,2021-08-25T15:35:00+00:00,2021-08-25T15:35:00+00:00
8/25/2021,2021-08-25T14:20:00+00:00,2021-08-25T14:20:00+00:00,Saudia,6929,SV6929,SVA6929,scheduled,Jomo Kenyatta International,NBO,HKJK,1A,Entebbe,EBB,HUEN,2021-08-25T15:35:00+00:00,2021-08-25T15:35:00+00:00
8/25/2021,2021-08-25T14:20:00+00:00,2021-08-25T14:20:00+00:00,KLM,4172,KL4172,KLM4172,scheduled,Jomo Kenyatta International,NBO,HKJK,1A,Entebbe,EBB,HUEN,2021-08-25T15:35:00+00:00,2021-08-25T15:35:00+00:00
8/25/2021,2021-08-25T14:20:00+00:00,2021-08-25T14:20:00+00:00,Etihad Airways,4033,EY4033,ETD4033,scheduled,Jomo Kenyatta International,NBO,HKJK,1A,Entebbe,EBB,HUEN,2021-08-25T15:35:00+00:00,2021-08-25T15:35:00+00:00
8/25/2021,2021-08-25T14:05:00+00:00,2021-08-25T14:05:00+00:00,United Airlines,906,UA906,UAL906,scheduled,Frankfurt International Airport,FRA,EDDF,1,Chicago O'hare International,ORD,KORD,2021-08-25T16:10:00+00:00,2021-08-25T16:10:00+00:00
8/25/2021,2021-08-25T14:05:00+00:00,2021-08-25T14:05:00+00:00,Icelandair,521,FI521,ICE521,scheduled,Frankfurt International Airport,FRA,EDDF,2,Keflavik International,KEF,BIKF,2021-08-25T15:40:00+00:00,2021-08-25T15:40:00+00:00
8/25/2021,2021-08-25T14:05:00+00:00,2021-08-25T14:05:00+00:00,Aeroflot,2301,SU2301,AFL2301,scheduled,Frankfurt International Airport,FRA,EDDF,2,Sheremetyevo International,SVO,UUEE,2021-08-25T18:30:00+00:00,2021-08-25T18:30:00+00:00
8/25/2021,2021-08-25T14:05:00+00:00,2021-08-25T14:05:00+00:00,Lufthansa,478,LH478,DLH478,scheduled,Frankfurt International Airport,FRA,EDDF,1,Pierre Elliott Trudeau International,YUL,CYUL,2021-08-25T16:10:00+00:00,2021-08-25T16:10:00+00:00
8/25/2021,2021-08-25T14:00:00+00:00,2021-08-25T14:00:00+00:00,Lufthansa,1556,LH1556,DLH1556,scheduled,Frankfurt International Airport,FRA,EDDF,1,Macedonia International,SKG,LGTS,2021-08-25T17:25:00+00:00,2021-08-25T17:25:00+00:00
8/25/2021,2021-08-25T14:00:00+00:00,2021-08-25T14:00:00+00:00,Lufthansa,908,LH908,DLH908,scheduled,Frankfurt International Airport,FRA,EDDF,1,Heathrow,LHR,EGLL,2021-08-25T14:40:00+00:00,2021-08-25T14:40:00+00:00
8/25/2021,2021-08-25T14:00:00+00:00,2021-08-25T14:00:00+00:00,Lufthansa,630,LH630,DLH630,scheduled,Frankfurt International Airport,FRA,EDDF,1,Dubai,DXB,OMDB,2021-08-25T22:50:00+00:00,2021-08-25T22:50:00+00:00
8/25/2021,2021-08-25T13:55:00+00:00,2021-08-25T13:55:00+00:00,Lufthansa,1174,LH1174,DLH1174,scheduled,Frankfurt International Airport,FRA,EDDF,1,Alicante El Altet,ALC,LEAL,2021-08-25T16:30:00+00:00,2021-08-25T16:30:00+00:00
8/25/2021,2021-08-25T13:55:00+00:00,2021-08-25T13:55:00+00:00,Lufthansa,470,LH470,DLH470,scheduled,Frankfurt International Airport,FRA,EDDF,1,Lester B. Pearson International,YYZ,CYYZ,2021-08-25T16:20:00+00:00,2021-08-25T16:20:00+00:00
8/25/2021,2021-08-25T13:50:00+00:00,2021-08-25T13:50:00+00:00,Etihad Airways,8,EY8,ETD8,scheduled,Frankfurt International Airport,FRA,EDDF,1,Abu Dhabi International,AUH,OMAA,2021-08-25T22:05:00+00:00,2021-08-25T22:05:00+00:00
8/25/2021,2021-08-25T13:50:00+00:00,2021-08-25T13:50:00+00:00,SunExpress,763,XQ763,SXS763,scheduled,Frankfurt International Airport,FRA,EDDF,1,Gaziantep,GZT,LTAJ,2021-08-25T18:50:00+00:00,2021-08-25T18:50:00+00:00
8/25/2021,2021-08-25T13:45:00+00:00,2021-08-25T13:45:00+00:00,Lufthansa,464,LH464,DLH464,scheduled,Frankfurt International Airport,FRA,EDDF,1,Orlando International,MCO,KMCO,2021-08-25T18:10:00+00:00,2021-08-25T18:10:00+00:00
8/25/2021,2021-08-25T13:45:00+00:00,2021-08-25T13:45:00+00:00,Lufthansa,186,LH186,DLH186,scheduled,Frankfurt International Airport,FRA,EDDF,1,Berlin Brandenburg Airport,BER,EDDB,2021-08-25T14:55:00+00:00,2021-08-25T14:55:00+00:00
8/25/2021,2021-08-25T13:40:00+00:00,2021-08-25T13:40:00+00:00,Montenegro Airlines,161,YM161,MGX161,scheduled,Frankfurt International Airport,FRA,EDDF,1,Golubovci,TGD,LYPG,2021-08-25T15:40:00+00:00,2021-08-25T15:40:00+00:00
8/25/2021,2021-08-25T13:40:00+00:00,2021-08-25T13:40:00+00:00,TUIfly,2258,X32258,TUI2258,scheduled,Frankfurt International Airport,FRA,EDDF,2,Gran Canaria,LPA,GCLP,2021-08-25T17:30:00+00:00,2021-08-25T17:30:00+00:00
8/25/2021,2021-08-25T13:40:00+00:00,2021-08-25T13:40:00+00:00,Lufthansa,760,LH760,DLH760,scheduled,Frankfurt International Airport,FRA,EDDF,1,Indira Gandhi International,DEL,VIDP,2021-08-26T00:55:00+00:00,2021-08-26T00:55:00+00:00
8/25/2021,2021-08-25T13:40:00+00:00,2021-08-25T13:40:00+00:00,Lufthansa,624,LH624,DLH624,scheduled,Frankfurt International Airport,FRA,EDDF,1,Kuwait International,KWI,OKBK,2021-08-25T20:10:00+00:00,2021-08-25T20:10:00+00:00
8/25/2021,2021-08-25T13:40:00+00:00,2021-08-25T13:40:00+00:00,Lufthansa,446,LH446,DLH446,scheduled,Frankfurt International Airport,FRA,EDDF,1,Denver International,DEN,KDEN,2021-08-25T15:55:00+00:00,2021-08-25T15:55:00+00:00
8/25/2021,2021-08-25T13:35:00+00:00,2021-08-25T13:35:00+00:00,United Airlines,59,UA59,UAL59,scheduled,Frankfurt International Airport,FRA,EDDF,1,San Francisco International,SFO,KSFO,2021-08-25T15:50:00+00:00,2021-08-25T15:50:00+00:00
8/25/2021,2021-08-25T13:35:00+00:00,2021-08-25T13:35:00+00:00,Lufthansa,882,LH882,DLH882,scheduled,Frankfurt International Airport,FRA,EDDF,1,Ulemiste,TLL,EETN,2021-08-25T16:50:00+00:00,2021-08-25T16:50:00+00:00
8/25/2021,2021-08-25T13:35:00+00:00,2021-08-25T13:35:00+00:00,Lufthansa,492,LH492,DLH492,scheduled,Frankfurt International Airport,FRA,EDDF,1,Vancouver International,YVR,CYVR,2021-08-25T14:35:00+00:00,2021-08-25T14:35:00+00:00
8/25/2021,2021-08-25T13:30:00+00:00,2021-08-25T13:30:00+00:00,United Airlines,2585,UA2585,UAL2585,cancelled,Frankfurt International Airport,FRA,EDDF,NA,Al Udeid AB,XJD,OTBH,2021-08-25T21:20:00+00:00,2021-08-25T21:20:00+00:00
8/25/2021,2021-08-25T13:30:00+00:00,2021-08-25T13:30:00+00:00,ANA,204,NH204,ANA204,scheduled,Frankfurt International Airport,FRA,EDDF,1,Haneda Airport,HND,RJTT,2021-08-26T08:05:00+00:00,2021-08-26T08:05:00+00:00
8/26/2021,2021-08-26T01:05:00+00:00,2021-08-26T01:05:00+00:00,Longhao Airlines,4101,GI4101,LHA4101,scheduled,Kansai International,KIX,RJBB,NA,Jinan,TNA,ZSJN,2021-08-26T03:10:00+00:00,2021-08-26T03:10:00+00:00
8/26/2021,2021-08-26T01:55:00+00:00,2021-08-26T01:55:00+00:00,Qantas,7438,QF7438,QFA7438,scheduled,Brisbane International,BNE,YBBN,NA,Adelaide International Airport,ADL,YPAD,2021-08-26T04:05:00+00:00,2021-08-26T04:05:00+00:00
8/26/2021,2021-08-26T01:45:00+00:00,2021-08-26T01:45:00+00:00,Qantas,7305,QF7305,QFA7305,scheduled,Brisbane International,BNE,YBBN,NA,Tullamarine,MEL,YMML,2021-08-26T04:05:00+00:00,2021-08-26T04:05:00+00:00
8/26/2021,2021-08-26T01:10:00+00:00,2021-08-26T01:10:00+00:00,Qantas,7404,QF7404,QFA7404,scheduled,Brisbane International,BNE,YBBN,NA,Kingsford Smith,SYD,YSSY,2021-08-26T02:45:00+00:00,2021-08-26T02:45:00+00:00
8/26/2021,2021-08-26T00:05:00+00:00,2021-08-26T00:05:00+00:00,SF Airlines,6877,O36877,CSS6877,scheduled,Xiamen,XMN,ZSAM,NA,Hangzhou,HGH,ZSHC,2021-08-26T01:35:00+00:00,2021-08-26T01:35:00+00:00
8/26/2021,2021-08-26T00:05:00+00:00,2021-08-26T00:05:00+00:00,SF Airlines,6995,O36995,CSS6995,scheduled,Xiamen,XMN,ZSAM,NA,Hangzhou,HGH,ZSHC,2021-08-26T01:40:00+00:00,2021-08-26T01:40:00+00:00
8/26/2021,2021-08-26T00:05:00+00:00,2021-08-26T00:05:00+00:00,YTO Cargo Airlines,9026,YG9026,HYT9026,scheduled,Ninoy Aquino International,MNL,RPLL,NA,Changsha,CSX,ZGHA,2021-08-26T02:10:00+00:00,2021-08-26T02:10:00+00:00
8/26/2021,2021-08-26T00:05:00+00:00,2021-08-26T00:05:00+00:00,China Southern Airlines,443,CZ443,CSN443,scheduled,Shanghai Pudong International,PVG,ZSPD,NA,Los Angeles International,LAX,KLAX,2021-08-25T20:30:00+00:00,2021-08-25T20:30:00+00:00
8/26/2021,2021-08-26T01:10:00+00:00,2021-08-26T01:10:00+00:00,Qantas,7412,QF7412,QFA7412,scheduled,Kingsford Smith,SYD,YSSY,NA,Brisbane International,BNE,YBBN,2021-08-26T03:25:00+00:00,2021-08-26T03:25:00+00:00
8/26/2021,2021-08-26T00:30:00+00:00,2021-08-26T00:30:00+00:00,YTO Cargo Airlines,9007,YG9007,HYT9007,scheduled,Daguocun,SJW,ZBSJ,NA,Lianshui,HIA,ZSSH,2021-08-26T01:55:00+00:00,2021-08-26T01:55:00+00:00
8/26/2021,2021-08-26T00:25:00+00:00,2021-08-26T00:25:00+00:00,YTO Cargo Airlines,9083,YG9083,HYT9083,scheduled,Daguocun,SJW,ZBSJ,NA,Manas (Bishkek),FRU,UCFM,2021-08-26T03:25:00+00:00,2021-08-26T03:25:00+00:00
